,Unnamed: 0,model_name_source,model_name_target,confidence,match_type,mel_id,make_target,modality_target,confirmed
25,25,304-001 - Ritter 304,Ritter 304,0.95,llm,794586.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
26,26,304-003 - Ritter 304 Examination Table,Ritter 304,0.95,llm,794586.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
27,27,405-017 - Ritter 405,405,0.95,llm,757052.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
28,28,6020E - Table,Table,0.8,llm,734404.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
29,29,75 - Exam Chair,Chair Exam,0.8,llm,758250.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
30,30,Ritter 404 - 404-005 Exam Table,404,0.95,llm,757051.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
31,31,104-001 - Ritter 104,Ritter 104,0.95,llm,788696.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
32,32,104-038 - Ritter 104,Ritter 104,0.95,llm,788696.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
33,33,204-001 - Ritter 204,Ritter 204,0.95,llm,760928.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
34,34,204-002 - Ritter 204,Ritter 204,0.95,llm,760928.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
35,35,204-011 - Ritter 204,Ritter 204,0.95,llm,760928.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
36,36,204-012 - Ritter 204,Ritter 204,0.95,llm,760928.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
37,37,222-015 - Ritter 222,Ritter 222,0.95,llm,764890.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
38,38,222-016 - Ritter 222,Ritter 222,0.95,llm,764890.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
39,39,224-002 - Ritter 224,Ritter 224,0.95,llm,794737.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
40,40,225-002 - Ritter 225,Ritter 225,0.95,llm,788185.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
41,41,244-01 - Ritter 244,Ritter 244,0.95,llm,766775.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
42,42,404-001 - Ritter 404,404,0.95,llm,757051.0,Midmark,"Beds, Medical Furniture and Patient Transport",False
43,43,317-001 - Ritter 317,,0.0,no_match,,Midmark,,False
44,44,973-0510 - Charger,,0.0,no_match,,Midmark,,False
45,45,108-001 - Ritter 108 Exam Table,,0.0,no_match,,Midmark,,False
46,46,119 - Ritter 119,,0.0,no_match,,Midmark,,False
47,47,604-001 - Ritter 604,,0.0,no_match,,Midmark,,False
48,48,625-001 - Ritter 625,,0.0,no_match,,Midmark,,False
0,0,527-115 - 527 Procedure Chair,,0.9,no_match,,Medical Support Products Inc.,,False
1,1,529-001-80 - 529 Podiatry & Wound Care Chair,,0.9,no_match,,Medical Support Products Inc.,,False
2,2,529W-001-80 - 529W Podiatry & Wound Care Chair,,0.9,no_match,,Medical Support Products Inc.,,False
3,3,1505 - Cath Ergometer,,0.9,no_match,,Medical Support Products Inc.,,False
4,4,E100 - Neonatal Monitor,,0.9,no_match,,Medical Support Products Inc.,,False
5,5,1011 - HUT Table,,0.9,no_match,,Medical Support Products Inc.,,False
6,6,2272 - EchoTable,,0.9,no_match,,Medical Support Products Inc.,,False
0,0,USA-SL4-CB20 - Neurostar TMS Advanced Therapy,NeuroStar TMS,0.9,llm,756938.0,Neuronetics,General Biomedical,False
1,1,SYS300 - NeuroStar TMS Advanced Therapy,NeuroStar TMS,0.9,llm,756938.0,Neuronetics,General Biomedical,False
0,0,Harmony LA300,harmonyla300,,skip_special_chars,,Steris,,False
1,1,M70WC-EL,M70WC-EL,,exact,739365.0,Steris,General Biomedical,True
2,2,QDJ04,QDJ04,,exact,736630.0,Steris,General Biomedical,True
3,3,DCR100101 - Amsco Drying Cabinet,DCR101101,0.8,llm,799883.0,Steris,General Laboratory,False
4,4,Amsco Examiner 10,Examiner 10,0.9,llm,3035.0,Steris,Surgery,False
5,5,EXLMBWBUS - HexaLux Mobile,Hexalux,0.7,llm,796026.0,Steris,Patient Care and Exam,False
6,6,LCB046 - Celerity,Celerity HP,0.6,llm,798774.0,Steris,General Laboratory,False
7,7,LCB051 - Celerity 20 STEAM Biological Indicator,Celerity HP,0.6,llm,798774.0,Steris,General Laboratory,False
8,8,Amsco 52 Reprocessing Sink,Amsco 53,0.7,llm,798129.0,Steris,General Laboratory,False
9,9,SINK50120 - Amsco 53 Reprocessing Sink,Amsco 53,0.9,llm,798129.0,Steris,General Laboratory,False
10,10,VP30002101 - V-Pro Max,V-Pro Max,0.95,llm,768681.0,Steris,Sterilization,False
11,11,Amsco Century V-120,Century V120H,0.8,llm,759837.0,Steris,Sterilization,False
12,12,FS1211001 - Amsco Century V-116,Century V116,0.9,llm,4385.0,Steris,Sterilization,False
13,13,Millennium 16,Millennium,0.7,llm,14022.0,Steris,Sterilization,False
14,14,SR0101110011 - Amsco 400 Series 16,AMSCO 400,0.6,llm,792032.0,Steris,Sterilization,False
15,15,SR0201110011 - Amsco 400 Series 20,AMSCO 400,0.6,llm,792032.0,Steris,Sterilization,False
16,16,SR2322211011 - Amsco 400 Series 60,AMSCO 400,0.6,llm,792032.0,Steris,Sterilization,False
17,17,"UE06103100001 - 66"" Amsco Evolution",AMSCO Evolution Medium Sterilizer,0.7,llm,800597.0,Steris,Sterilization,False
18,18,V-160 - V-160 Medium Century,V160,0.9,llm,760310.0,Steris,Sterilization,False
19,19,C-Max 4085,4085,0.8,llm,750284.0,Steris,"Beds, Medical Furniture and Patient Transport",False
20,20,Quantum 3080RC,3080-R,0.8,llm,756118.0,Steris,"Beds, Medical Furniture and Patient Transport",False
21,21,Quantum 3085SP,3085SP,0.9,llm,5406.0,Steris,"Beds, Medical Furniture and Patient Transport",False
22,22,Steris 4095,4095,0.9,llm,798897.0,Steris,"Beds, Medical Furniture and Patient Transport",False
23,23,DJ04012433111 - DJ04 Amsco Warming Cabinet,DJ04-012-4331,0.8,llm,759841.0,Steris,General Biomedical,False
24,24,DJ050124332 - DJ05 Amsco Warming Cabinet,DJ05-012-4332,0.8,llm,799645.0,Steris,General Biomedical,False
25,25,QDJ01 - Amsco Warming Cabinet,QDJ02,0.6,llm,737784.0,Steris,General Biomedical,False
26,26,QDJ03 - Amsco Warming Cabinet,QDJ03,0.95,llm,768712.0,Steris,General Biomedical,False
27,27,FH05042 - Reliance Vision Single Chamber Washer/Disinfector,Reliance Vision,0.8,llm,757753.0,Steris,Sterilization,False
28,28,FH120110 - Amsco 2532,AMSCO 2532,0.95,llm,792031.0,Steris,Sterilization,False
29,29,FH41042 - Amsco 7053Hp,Amsco 7053HP,0.9,llm,797554.0,Steris,Sterilization,False
30,30,CR12 - Caviwave,Caviwave CR12,0.9,llm,746341.0,Steris,Sterilization,False
31,31,CRP217RL - Caviwave Pro,Caviwave Pro,0.95,llm,768680.0,Steris,Sterilization,False
32,32,Innowave PCF,InnoWave,0.7,llm,790583.0,Steris,General Laboratory,False
33,33,FW03101 - Reliance 1227,Reliance Vison 1227,0.8,llm,799411.0,Steris,Sterilization,False
34,34,FW05202 - Vision 1327 Cart Washer,Vision 1327,0.9,llm,797685.0,Steris,Sterilization,False
35,35,"VIC42900 - CHAIR, COOKIE SWALLOW",,0.0,no_match,,Steris,,False
36,36,7164085 - Acu-sInQ Enzymatic Dosing System,,0.0,no_match,,Steris,,False
37,37,S3271 - Temperature Incubator,,0.0,no_match,,Steris,,False
38,38,CP-YFE500 - Allen Yellofin Elite,,0.0,no_match,,Steris,,False
0,0,Calibur V,Excalibur,0.7,llm,762989.0,Belmont Equipment,"Beds, Medical Furniture and Patient Transport",False
1,1,AL-305C-NA-H - Ciesta LED,,0.0,no_match,,Belmont Equipment,,False
0,0,1220 - Encore Manual Eye Examination Chair,1220,0.8,llm,790897.0,Marco Ophthalmic,"Beds, Medical Furniture and Patient Transport",False
1,1,4004 - Lensmeter 101,101,0.7,llm,737212.0,Marco Ophthalmic,General Laboratory,False
2,2,G4 Ultra Slitlamp,G4 Ultra,0.9,llm,,Marco Ophthalmic,,False
0,0,MT49 -,mt49,,skip_special_chars,,Beverage Air,,False
0,0,SON5031 - Sonesta S3,,0.0,no_match,,Stille-Sonesta,,False
0,0,3600H-00,,0.7,no_match,,Sechrist,,False
1,1,3600HR-00,,0.7,no_match,,Sechrist,,False
0,0,G3542A - 8890,8890,0.9,llm,790156.0,Agilent Technologies,Mass Spectrometers and Chromatographs,False
1,1,G7077B - 5977B Inert Plus Msd Turbo Ei/Ci Bundle,5977B,0.85,llm,763811.0,Agilent Technologies,Mass Spectrometers and Chromatographs,False
2,2,G6470AA - 6470 Triple Quadrupole Lc/Ms System,6470,0.9,llm,791268.0,Agilent Technologies,Mass Spectrometers and Chromatographs,False
3,3,G7077-80057 - Idp3 Scroll Pump With Valve,Pump,0.6,llm,758886.0,Agilent Technologies,Infusion Pumps,False
4,4,G1960-800040 - Ms40 Rough Pump For Agilent Lcms,MS 40+,0.8,llm,791596.0,Agilent Technologies,,False
5,5,G7112B - 1260 Infinity Ii Binary Pump,1260,0.85,llm,752849.0,Agilent Technologies,Mass Spectrometers and Chromatographs,False
6,6,G7129A - 1260 Infinity Ii Vialsampler,1260,0.85,llm,752849.0,Agilent Technologies,Mass Spectrometers and Chromatographs,False
7,7,Agilent G6014B - G6014B Quiet Cover Gc/Ms,,0.0,no_match,,Agilent Technologies,,False
0,0,0042-0040-US - Impella Controller,Automated Impella Controller (AIC),0.85,llm,752853.0,ABIOMED,Surgery,False
1,1,004603 - Impella Recovery System,,0.0,no_match,,ABIOMED,,False
0,0,0998-00-0800-53 - Cardiosave Hybrid,,0.0,no_match,,Getinge/Castle,,False
1,1,422HC,,0.0,no_match,,Getinge/Castle,,False
2,2,1133.22F5 - Alphamaxx Bariatric Operating Table,,0.0,no_match,,Getinge/Castle,,False
0,0,1510R-DTH,,0.0,no_match,,Bransonic,,False
0,0,2104 - Handpiece Cleaner,,1.0,no_match,,KaVo,,False
1,1,628-1617 - OP 3D Panorex,,1.0,no_match,,KaVo,,False
0,0,249FF - Cold Pack Hydrocollator,,1.0,no_match,,Sub-Zero,,False
0,0,MP-1,MP-1,,exact,798304.0,Chattanooga Group,"Beds, Medical Furniture and Patient Transport",True
1,1,C-2 - Cold Pack Hydrocollator,C-2,0.9,llm,759362.0,Chattanooga Group,General Biomedical,False
2,2,M-2 Hydrocollator,M-2,0.9,llm,737443.0,Chattanooga Group,General Biomedical,False
3,3,SS-2 - Hydrocollator,SS-2,0.9,llm,762851.0,Chattanooga Group,General Biomedical,False
4,4,5950 - 5950 Vitalstim Adult,Vitalstim,0.7,llm,790015.0,Chattanooga Group,Patient Care and Exam,False
5,5,PRO 4C - Vectra; Stim/Ultra Combo,Vectra Pro4,0.8,llm,755353.0,Chattanooga Group,Patient Care and Exam,False
6,6,FLU115D - Fluidotherapy Unit,FLU115D,0.95,llm,752152.0,Chattanooga Group,General Biomedical,False
7,7,TRT-600 - Table,Triton TRT-600,0.9,llm,767971.0,Chattanooga Group,"Beds, Medical Furniture and Patient Transport",False
8,8,2841 - Triton Traction Package,2841,0.8,llm,799060.0,Chattanooga Group,"Beds, Medical Furniture and Patient Transport",False
9,9,4759 - Tx Traction Unit,4759,0.9,llm,792896.0,Chattanooga Group,General Biomedical,False
10,10,2738 - Intelect Transport,Intelect TranSport,0.8,llm,755123.0,Chattanooga Group,Patient Care and Exam,False
11,11,2760 - Intelect Legend Xt 2 Channel Combo,2760,0.95,llm,796219.0,Chattanooga Group,General Biomedical,False
12,12,2763 - Intelect Legend Xt 2 Channel Electrotherapy Unit,Intelect Legend XT 2 Channel Combo,0.85,llm,14488.0,Chattanooga Group,Patient Care and Exam,False
13,13,LEGEND COMBO 2C -,Intelect Legend Combo,0.85,llm,14487.0,Chattanooga Group,Patient Care and Exam,False
14,14,CPS ES-400 COMBO - Stim & Us Combo,,0.0,no_match,,Chattanooga Group,,False
15,15,INTELECT 900 - Neuromuscular Stimulator,,0.0,no_match,,Chattanooga Group,,False
16,16,FLU110D - Fluidotherapy Unit,,0.0,no_match,,Chattanooga Group,,False
17,17,AE-3 - Table,,0.0,no_match,,Chattanooga Group,,False
18,18,TRE-24,,0.0,no_match,,Chattanooga Group,,False
19,19,4739 - Triton Traction Unit,,0.0,no_match,,Chattanooga Group,,False
20,20,7550 - Intelect Legend 4C,,0.0,no_match,,Chattanooga Group,,False
21,21,78212D - Ultrasound Therapy Unit,,0.0,no_match,,Chattanooga Group,,False
22,22,79081C - Intelect Legend 2C Stim,,0.0,no_match,,Chattanooga Group,,False
23,23,INTELLECT 7967 -,,0.0,no_match,,Chattanooga Group,,False
0,0,700 - GRINDER,700.0,0.95,llm,752116.0,Handler,General Laboratory,False
1,1,550 Porta-Vac - 550 Porta-Vac Bench Top Dust Collector,,0.0,no_match,,Handler,,False
0,0,T-49 - Manufactured By True,,0.0,no_match,,U-Line,,False
0,0,CT250 - Cleartone,ClearTone,0.8,llm,752365.0,CooperSurgical,,False
1,1,52969 - Leep System 1000,LEEP 1000,0.9,llm,10241.0,CooperSurgical,Surgery,False
2,2,1DL-LED - Leisegang Colposcope,,0.0,no_match,,CooperSurgical,,False
3,3,906043-40TU-5 - Wallach Zoomscope,,0.0,no_match,,CooperSurgical,,False
4,4,906057T - Wallach Zoomstar,,0.0,no_match,,CooperSurgical,,False
5,5,906140T - Wallach Tristar,,0.0,no_match,,CooperSurgical,,False
6,6,SMZ-1 - Wallach Zoomscope,,0.0,no_match,,CooperSurgical,,False
7,7, L250 - SD3 LifeDop,,0.0,no_match,,CooperSurgical,,False
8,8,BF 4 A -,,0.0,no_match,,CooperSurgical,,False
9,9,D 9 -,,0.0,no_match,,CooperSurgical,,False
10,10,First Beat -,,0.0,no_match,,CooperSurgical,,False
11,11,AU-UPS - Ally Uterine Positioning System,,0.0,no_match,,CooperSurgical,,False
12,12,MS9-108022-UL,,0.0,no_match,,CooperSurgical,,False
13,13,Wallach Fetal2EMR,,0.0,no_match,,CooperSurgical,,False
0,0,"LM-2PR SVHS - Video, Camera/Controller",LM2PR,0.9,llm,752453.0,Leisegang,Surgery,False
1,1,1DS,,0.0,no_match,,Leisegang,,False
2,2,IP3 - Microscope,,0.0,no_match,,Leisegang,,False
0,0,TableTop Microscope,Microscope,0.8,llm,11578.0,Seiler Instrument,General Laboratory,False
1,1,935-30935-3LED,,0.0,no_match,,Seiler Instrument,,False
2,2,955 -,,0.0,no_match,,Seiler Instrument,,False
3,3,985 - 30985-Otshd Colposcope,,0.0,no_match,,Seiler Instrument,,False
4,4,DH1047 - Colposcope,,0.0,no_match,,Seiler Instrument,,False
0,0,V03800A - Blender 2-120 LPM,,0.0,no_match,,CareFusion,,False
0,0,AS19 Oil Free Airbrush Compressor,,1.0,no_match,,Ningbo Yongxin Optics,,False
0,0,1770008 - Jun-Air,,0.0,no_match,,Gast Manufacturing,,False
0,0,30001 AUTOSET SPIRIT - Autotitration Device,AutoSet Spirit,0.9,llm,12850.0,Resmed,Respiratory,False
1,1,28210 - Bilevel Positive Airway Pressure Aircurve 10 St-A,AirCurve 10,0.7,llm,797897.0,Resmed,Respiratory,False
2,2,37051 - S10,AirSense 10,0.6,llm,768656.0,Resmed,Respiratory,False
3,3,25101 - Tx Link Connection Module,,0.0,no_match,,Resmed,,False
4,4,36901 - Hsi For An S-9,,0.0,no_match,,Resmed,,False
5,5,H5i - Humidifier For S9,,0.0,no_match,,Resmed,,False
6,6,36000 - S9 Vpap Tx,,0.0,no_match,,Resmed,,False
7,7,36001 - S9 - Elite,,0.0,no_match,,Resmed,,False
8,8,36048 - Lumis Tx With H5I Humidifier,,0.0,no_match,,Resmed,,False
9,9,24116 - VPAP III ST-A,,0.0,no_match,,Resmed,,False
10,10,28326 - Bilevel Positive Airway Pressure Device,,0.0,no_match,,Resmed,,False
11,11,36004A - S9 Cpap,,0.0,no_match,,Resmed,,False
12,12,36005 - Auto Set S-9,,0.0,no_match,,Resmed,,False
13,13,36006 - Auto Set S-9 Cpap,,0.0,no_match,,Resmed,,False
0,0,AC056A-R2 - Vga Splitter,,,no_match,,Black Box,,False
1,1,"AC057A-R4 - Splitter, VGA",,,no_match,,Black Box,,False
2,2,AC1038A - Dvi-D To Vga Converter,,,no_match,,Black Box,,False
0,0,AT-FS708 - Usb Hub,FS-708,0.85,llm,3490.0,Allied Telesyn,Hardware,False
0,0,PS-607-HG-OEM,PS-607-HG-OEM,,exact,796637.0,Tripp Lite,,True
1,1,PS-415-HG-OEM - UL1363A - 15A SPRPT For Patient-Care Vicinity,PS-415-HG,0.9,llm,796636.0,Tripp Lite,,False
2,2,Smart 1200XLHG,SmartPro SMX1200XLHG,0.8,llm,755343.0,Tripp Lite,Hardware,False
3,3,SMART500RT1U - Series AG-0097 SmartPro,SMART 500RT,0.85,llm,755342.0,Tripp Lite,Hardware,False
4,4,SMART500RT1U - Series AGSM525SRM1U  SmartPro,SMART 500RT,0.85,llm,755342.0,Tripp Lite,Hardware,False
5,5,SMART500RT1U - Series AGSM6284 SmartPro,SMART 500RT,0.85,llm,755342.0,Tripp Lite,Hardware,False
6,6,B021-000-17 - Kvm Rackmount Console,,1.0,no_match,,Tripp Lite,,False
7,7,PS-402-HG-OEM - Ul 1363A - 15A Sprpt For Patient-Care Vicinity,,1.0,no_match,,Tripp Lite,,False
8,8,PS-407-HG-OEM,,1.0,no_match,,Tripp Lite,,False
9,9,PS-415-HGULTRA - Ul 60601-1 - 15A Sprpt For Patient-Care Vicinity,,1.0,no_match,,Tripp Lite,,False
10,10,OMNISMART350HG,,1.0,no_match,,Tripp Lite,,False
11,11,SM6284 - Smart Pro UPS,,1.0,no_match,,Tripp Lite,,False
0,0,ULTRAMAT 2 -,ultramat2,,skip_special_chars,,SDI,,False
0,0,TeleRehab VersaCare,TeleRehab VersaCare,,exact,755362.0,ScottCare,Patient Monitoring Systems,True
1,1,"DS2 598100-SC - Trans,Digital,608-614 Mhz",DS2,0.9,llm,767644.0,ScottCare,General Biomedical,False
2,2,TR620 - Telemetry Receiver Box,Monitor Telemetry,0.7,llm,734015.0,ScottCare,Patient Monitoring Systems,False
3,3,"DTIB-ADV - Interface, Digital, Rcvr",,0.0,no_match,,ScottCare,,False
4,4,"DTIB-MDE - Interface, Digital, Rcvr",,0.0,no_match,,ScottCare,,False
5,5,"PIB-ADV - Interface, Printer",,0.0,no_match,,ScottCare,,False
6,6,"239 - Innovo, Telepacktransmitter",,0.0,no_match,,ScottCare,,False
0,0,HAE100 4K - Video/Audio Deembedder,,0.9,no_match,,Extron Electronics,,False
0,0,LMD-2450MD,LMD-2450MD,,exact,759938.0,Sony,Hardware,True
1,1,LMD-2451MD/HD,LMD-2451MD/HD,,exact,753853.0,Sony,Hardware,True
2,2,PVM-1943MD,PVM-1943MD,,exact,737165.0,Sony,Hardware,True
3,3,UP 5200 MD -,up5200md,,skip_special_chars,,Sony,,False
4,4,UP5600MD,up5600md,,skip_special_chars,,Sony,,False
5,5,UP-DR80MD,UP-DR80MD,,exact,750915.0,Sony,Printer / Copier,True
6,6,"PVM-1390 - Monitor, Video",PVM-1390,1.0,llm,737160.0,Sony,Hardware,False
7,7,"TRINITRON - Monitor, Video",Trinitron,1.0,llm,760827.0,Sony,Patient Monitoring Systems,False
8,8,UP-895MD - Up-895Md B/W Video Printer,UP-895MD,1.0,llm,12882.0,Sony,Printer / Copier,False
9,9,"UP-897MD - Video, Printer",UP-897MD,1.0,llm,742790.0,Sony,Printer / Copier,False
10,10,"UP-960 - Video, Printer",UP-960,1.0,llm,12883.0,Sony,Printer / Copier,False
11,11,UP-D895 - Up-D895 B/W Video Printer,UP-D895,1.0,llm,12888.0,Sony,Printer / Copier,False
12,12,"UP-D897 - Printer, B/W, Video",UP-D897,1.0,llm,796154.0,Sony,Printer / Copier,False
13,13,UP-D898MD - Up-D898Md,UP-D898MD,1.0,llm,796156.0,Sony,Printer / Copier,False
14,14,"RMO-S561 - Ext. Optical Drive, 9.1Gb",,0.0,no_match,,Sony,,False
15,15,"CPD-E450 - Monitor, Computer, 19""",,0.0,no_match,,Sony,,False
16,16,"CPD-E100 - Monitor, Video, 15""",,0.0,no_match,,Sony,,False
17,17,"GDM-20SE2T - Monitor, Video",,0.0,no_match,,Sony,,False
18,18,KDL Series,,0.0,no_match,,Sony,,False
19,19,LMD-1950MD/BS,,0.0,no_match,,Sony,,False
20,20,LMD-2110MD,,0.0,no_match,,Sony,,False
21,21,OEP 4 -,,0.0,no_match,,Sony,,False
22,22,UP 5600 MDU -,,0.0,no_match,,Sony,,False
23,23,UP51MDS -,,0.0,no_match,,Sony,,False
24,24,UP55MD/HD/L - Video Printer,,0.0,no_match,,Sony,,False
25,25,UP5650MDU -,,0.0,no_match,,Sony,,False
26,26,"UP-930 - Video, Printer",,0.0,no_match,,Sony,,False
27,27,UP-D711MD - Up-D711Md,,0.0,no_match,,Sony,,False
28,28,UP-X898MD - Up-X898Md B&W Graphic Printer,,0.0,no_match,,Sony,,False
0,0,Cybernet NB22T,,1.0,no_match,,Image Stream Medical,,False
1,1,Dolphin IQ - Dolphin Iq Pro,,1.0,no_match,,Image Stream Medical,,False
2,2,Dolphin IQ Remote - Wireless Remote,,1.0,no_match,,Image Stream Medical,,False
0,0,Latitude 5580,Latitude 5580,,exact,792000.0,Dell,Hardware,True
1,1,C1760NW,C1760NW,,exact,761696.0,Dell,Printer / Copier,True
2,2,"E771P - Monitor, Computer",E771P,1.0,llm,744309.0,Dell,Hardware,False
3,3,P2219H - Dell 22 Monitor,P2219H,1.0,llm,798813.0,Dell,Hardware,False
4,4,"P2222H 22"" LCD Physiologic Display",P2222H,1.0,llm,798814.0,Dell,Hardware,False
5,5,5570196411 - Optiplex Xe3,Optiplex XE3,0.9,llm,802029.0,Dell,Hardware,False
6,6,Latitude E5500 - Eeg Laptop,Latitude E5500,1.0,llm,744521.0,Dell,Hardware,False
7,7,OPTIPLEX 9020 - Cadwell Sleep System,OptiPlex 9020,1.0,llm,764302.0,Dell,Hardware,False
8,8,2007FP - Rev A07; Lcd Monitor,2007FP,1.0,llm,744319.0,Dell,Hardware,False
9,9,E773s - Display/Monitor,E773S,1.0,llm,744311.0,Dell,Hardware,False
10,10,D11S - Computer/Pc,,0.0,no_match,,Dell,,False
11,11,DO8S - Manoscan Computer,,0.0,no_match,,Dell,,False
12,12,PP01L - Pp01L,,0.0,no_match,,Dell,,False
13,13,210-AIIC,,0.0,no_match,,Dell,,False
14,14,"E176FBD - Monitor, Computer",,0.0,no_match,,Dell,,False
15,15,"P190ST - 19"" Lcd Eeg Display",,0.0,no_match,,Dell,,False
16,16,"P1914SC - 19"" Display",,0.0,no_match,,Dell,,False
17,17,"U2412Mb - Monitor, 24"", Lcd, Ws",,0.0,no_match,,Dell,,False
18,18,INTERLOCK 81300 - Emg Machine Pc,,0.0,no_match,,Dell,,False
0,0,HIT-W183AP - Hit-W183Ap All In One Pc,,0.0,no_match,,Advantech,,False
1,1,POC-S-W212C-00E - Poc-S-W212C-00E,,0.0,no_match,,Advantech,,False
0,0,NP-SE4-E1-T02 - Numastation,NumaStation,0.9,llm,5154.0,Numa,Diagnostic Imaging,False
0,0,T16-265-03 - Pc For L.K.C. Utas System,UTAS-E 3000 mf,0.7,llm,12054.0,LKC Technologies,General Biomedical,False
1,1,215LM00032 - Aoc E2260S Monitor/Display,,1.0,no_match,,LKC Technologies,,False
2,2,MGIT-100 - Mgit-100 Medical Grade Isolation Transformer,,1.0,no_match,,LKC Technologies,,False
0,0,C600-750 - Dell Laptop,,1.0,no_match,,SensorMedics,,False
0,0,FG220102 - Aquabeam Robotic System Console (Pump),Aquabeam,0.9,llm,799514.0,PROCEPT,,False
1,1,AB2000 - Aquabeam System,Aquabeam,0.95,llm,799514.0,PROCEPT,,False
2,2,FG220202 - Conformal Planning Unit,,0.0,no_match,,PROCEPT,,False
0,0,ACS 180 SE,ACS 180 SE,,exact,8022.0,Bayer,General Laboratory,True
1,1,Hematek 2000,hematek2000,,skip_special_chars,,Bayer,,False
2,2,405,,0.0,no_match,,Bayer,,False
3,3,Clinitek 500,,0.0,no_match,,Bayer,,False
4,4,Mark 7 Arterion,,0.0,no_match,,Bayer,,False
5,5,EnVision CT,,0.0,no_match,,Bayer,,False
6,6,Stellant D,,0.0,no_match,,Bayer,,False
7,7,Stellant D (Gen 2),,0.0,no_match,,Bayer,,False
8,8,Stellant Flex,,0.0,no_match,,Bayer,,False
9,9,Stellant SX,,0.0,no_match,,Bayer,,False
10,10,MRXperion,,0.0,no_match,,Bayer,,False
11,11,Spectris Solaris MR,,0.0,no_match,,Bayer,,False
12,12,4651,,0.0,no_match,,Bayer,,False
13,13,4488,,0.0,no_match,,Bayer,,False
0,0,MQDT2LL/A - Ipad Pro Wi-Fi 64Gb,iPad Pro,0.9,llm,766961.0,Apple,Hardware,False
1,1,MUUJ2LL/A - Ipad Air Wi-Fi 64Gb,iPad Air,0.9,llm,766963.0,Apple,Hardware,False
0,0,1400 XL Plus,1400 Series,0.7,llm,4990.0,Toshiba,Hardware,False
1,1,"C42D3K250XAMXO - 4200FA,25KVA,480V",4200 FA Series,0.6,llm,763946.0,Toshiba,Hardware,False
2,2,Toshiba 1600XP,1600XP,0.95,llm,787796.0,Toshiba,Hardware,False
3,3,Tecra 500CS - Tecra 500Cs,,0.0,no_match,,Toshiba,,False
